,model,prior,duplicates_level,distortion_level,num_iter,replicates,precision,recall,f1score
3406,No Empirical,Pitman,Medium,High,50000,6,0.9921875,0.7823409,0.8748565
3407,No Empirical,Pitman,High,Low,50000,6,1.0,0.9408946,0.9695473
3408,No Empirical,Pitman,Very High,High,50000,7,1.0,0.8148893,0.8980044
3409,No Empirical,Pitman,Medium,Low,50000,7,1.0,0.9191919,0.9578947
3410,No Empirical,Pitman,Medium,High,50000,7,0.997449,0.8028747,0.8896473
3411,No Empirical,Pitman,Low,Low,50000,7,0.9836066,0.952381,0.9677419
3412,No Empirical,Pitman,Very High,Low,50000,7,1.0,0.9230769,0.96
3413,No Empirical,Pitman,Low,High,50000,7,1.0,0.8166667,0.8990826
3414,No Empirical,Pitman,High,Low,50000,7,1.0,0.9392971,0.9686985
3415,No Empirical,Pitman,High,High,50000,7,1.0,0.7721823,0.8714479
3416,No Empirical,Pitman,High,High,50000,8,0.996822,0.7521982,0.8574032
3417,No Empirical,Pitman,Medium,Low,50000,8,1.0,0.9191919,0.9578947
3418,No Empirical,Pitman,Low,High,50000,8,1.0,0.7666667,0.8679245
3419,No Empirical,Pitman,High,Low,50000,8,1.0,0.9392971,0.9686985
3420,No Empirical,Pitman,Medium,High,50000,8,0.9918699,0.75154,0.8551402
3421,No Empirical,Pitman,Very High,High,50000,8,1.0,0.8256204,0.904482
3422,No Empirical,Pitman,Very High,Low,50000,8,1.0,0.9257068,0.9614203
3423,No Empirical,Pitman,Low,Low,50000,8,0.9677419,0.952381,0.96
3424,No Empirical,Pitman,Medium,High,50000,9,0.9846547,0.7905544,0.8769932
3425,No Empirical,Pitman,High,Low,50000,9,1.0,0.9353035,0.9665704
3426,No Empirical,Pitman,Very High,Low,50000,9,1.0,0.9230769,0.96
3427,No Empirical,Pitman,Low,Low,50000,9,0.9836066,0.952381,0.9677419
3428,No Empirical,Pitman,Low,High,50000,9,1.0,0.75,0.8571429
3429,No Empirical,Pitman,Very High,High,50000,9,0.9975787,0.8289738,0.9054945
3430,No Empirical,Pitman,High,High,50000,9,1.0,0.7498002,0.8570123
3431,No Empirical,Pitman,Medium,Low,50000,9,1.0,0.9292929,0.9633508
3432,No Empirical,Pitman,Low,High,50000,10,1.0,0.8,0.8888889
3433,No Empirical,Pitman,Medium,Low,50000,10,1.0,0.9191919,0.9578947
3434,No Empirical,Pitman,Very High,High,50000,10,1.0,0.8189135,0.9004425
3435,No Empirical,Pitman,Low,Low,50000,10,0.9836066,0.952381,0.9677419
3436,No Empirical,Pitman,Very High,Low,50000,10,1.0,0.9237344,0.9603554
3437,No Empirical,Pitman,High,High,50000,10,0.9968976,0.7705835,0.8692516
3438,No Empirical,Pitman,Medium,High,50000,10,0.9923274,0.7967146,0.8838269
3439,No Empirical,Pitman,High,Low,50000,10,1.0,0.9353035,0.9665704
3440,No Empirical,Pitman,Very High,Low,50000,11,1.0,0.921762,0.9592884
3441,No Empirical,Pitman,Low,Low,50000,11,0.9677419,0.952381,0.96
3442,No Empirical,Pitman,Low,High,50000,11,1.0,0.7666667,0.8679245
3443,No Empirical,Pitman,High,Low,50000,11,1.0,0.9408946,0.9695473
3444,No Empirical,Pitman,Very High,High,50000,11,0.9975748,0.8276325,0.9046921
3445,No Empirical,Pitman,High,High,50000,11,1.0,0.7442046,0.8533456
3446,No Empirical,Pitman,Medium,Low,50000,11,1.0,0.9191919,0.9578947
3447,No Empirical,Pitman,Medium,High,50000,11,0.992,0.7638604,0.863109
3448,No Empirical,Pitman,Very High,High,50000,12,1.0,0.8256204,0.904482
3449,No Empirical,Pitman,High,High,50000,12,1.0,0.7689848,0.869408
3450,No Empirical,Pitman,High,Low,50000,12,1.0,0.9384984,0.9682736
3451,No Empirical,Pitman,Low,Low,50000,12,0.9836066,0.952381,0.9677419
3452,No Empirical,Pitman,Very High,Low,50000,12,1.0,0.921762,0.9592884
3453,No Empirical,Pitman,Low,High,50000,12,1.0,0.7666667,0.8679245
3454,No Empirical,Pitman,Medium,Low,50000,12,1.0,0.9191919,0.9578947
3455,No Empirical,Pitman,Medium,High,50000,12,0.9898477,0.8008214,0.8853575
3456,No Empirical,Pitman,Medium,High,50000,13,0.984456,0.7802875,0.8705613
3457,No Empirical,Pitman,Low,Low,50000,13,0.9836066,0.952381,0.9677419
3458,No Empirical,Pitman,Very High,High,50000,13,0.997557,0.8215962,0.9010666
3459,No Empirical,Pitman,Very High,Low,50000,13,1.0,0.921762,0.9592884
3460,No Empirical,Pitman,Medium,Low,50000,13,1.0,0.9191919,0.9578947
3461,No Empirical,Pitman,High,High,50000,13,0.9968119,0.7498002,0.8558394
3462,No Empirical,Pitman,High,Low,50000,13,1.0,0.9408946,0.9695473
3463,No Empirical,Pitman,Low,High,50000,13,1.0,0.7666667,0.8679245
3464,No Empirical,Pitman,Low,Low,50000,14,0.9677419,0.952381,0.96
3465,No Empirical,Pitman,Very High,High,50000,14,1.0,0.8195842,0.9008478
3466,No Empirical,Pitman,High,High,50000,14,0.9968847,0.7673861,0.8672087
3467,No Empirical,Pitman,Medium,High,50000,14,0.9925187,0.8172485,0.8963964
3468,No Empirical,Pitman,Medium,Low,50000,14,1.0,0.9191919,0.9578947
3469,No Empirical,Pitman,Low,High,50000,14,1.0,0.8,0.8888889
3470,No Empirical,Pitman,Very High,Low,50000,14,1.0,0.921762,0.9592884
3471,No Empirical,Pitman,High,Low,50000,14,1.0,0.9353035,0.9665704
3472,No Empirical,Pitman,Low,Low,50000,15,0.9836066,0.952381,0.9677419
3473,No Empirical,Pitman,High,High,50000,15,0.9968815,0.7665867,0.8666968
3474,No Empirical,Pitman,Very High,Low,50000,15,1.0,0.9230769,0.96
3475,No Empirical,Pitman,Very High,High,50000,15,0.997541,0.8162307,0.8978237
3476,No Empirical,Pitman,Low,High,50000,15,1.0,0.75,0.8571429
3477,No Empirical,Pitman,Medium,High,50000,15,0.9949622,0.8110883,0.8936652
3478,No Empirical,Pitman,Medium,Low,50000,15,1.0,0.9232323,0.960084
3479,No Empirical,Pitman,High,Low,50000,15,1.0,0.9353035,0.9665704
3480,No Empirical,Pitman,Very High,High,50000,16,0.9967532,0.8236083,0.9019464
3481,No Empirical,Pitman,High,High,50000,16,1.0,0.7513989,0.8580557
3482,No Empirical,Pitman,Medium,High,50000,16,0.997389,0.7843943,0.8781609
3483,No Empirical,Pitman,Medium,Low,50000,16,1.0,0.9232323,0.960084
3484,No Empirical,Pitman,Very High,Low,50000,16,1.0,0.921762,0.9592884
3485,No Empirical,Pitman,High,Low,50000,16,1.0,0.9392971,0.9686985
3486,No Empirical,Pitman,Low,Low,50000,16,0.9836066,0.952381,0.9677419
3487,No Empirical,Pitman,Low,High,50000,16,1.0,0.7666667,0.8679245
3488,No Empirical,Pitman,Medium,High,50000,17,0.9848866,0.8028747,0.8846154
3489,No Empirical,Pitman,High,High,50000,17,0.996888,0.7681855,0.8677201
3490,No Empirical,Pitman,Low,Low,50000,17,0.9677419,0.952381,0.96
3491,No Empirical,Pitman,High,Low,50000,17,1.0,0.9337061,0.9657166
3492,No Empirical,Pitman,Very High,High,50000,17,0.9975369,0.8148893,0.89701
3493,No Empirical,Pitman,Very High,Low,50000,17,1.0,0.921762,0.9592884
3494,No Empirical,Pitman,Low,High,50000,17,1.0,0.75,0.8571429
3495,No Empirical,Pitman,Medium,Low,50000,17,1.0,0.9191919,0.9578947
3496,No Empirical,Pitman,Medium,High,50000,18,0.9923664,0.8008214,0.8863636
3497,No Empirical,Pitman,High,Low,50000,18,1.0,0.9337061,0.9657166
3498,No Empirical,Pitman,High,High,50000,18,1.0,0.7713829,0.8709386
3499,No Empirical,Pitman,Medium,Low,50000,18,1.0,0.9191919,0.9578947
3500,No Empirical,Pitman,Very High,High,50000,18,0.997555,0.8209256,0.9006623
3501,No Empirical,Pitman,Low,Low,50000,18,0.9836066,0.952381,0.9677419
3502,No Empirical,Pitman,Very High,Low,50000,18,1.0,0.9230769,0.96
3503,No Empirical,Pitman,Low,High,50000,18,1.0,0.7666667,0.8679245
3504,No Empirical,Pitman,Medium,High,50000,19,0.9920213,0.7659138,0.8644264
3505,No Empirical,Pitman,High,High,50000,19,1.0,0.7553957,0.8606557
3506,No Empirical,Pitman,Very High,Low,50000,19,1.0,0.921762,0.9592884
3507,No Empirical,Pitman,Medium,Low,50000,19,1.0,0.9292929,0.9633508
3508,No Empirical,Pitman,Low,Low,50000,19,0.9836066,0.952381,0.9677419
3509,No Empirical,Pitman,Very High,High,50000,19,1.0,0.8283032,0.9060895
3510,No Empirical,Pitman,High,Low,50000,19,1.0,0.9400958,0.9691231
3511,No Empirical,Pitman,Low,High,50000,19,1.0,0.7666667,0.8679245
3512,No Empirical,Pitman,High,High,50000,20,1.0,0.7569944,0.8616924
3513,No Empirical,Pitman,High,Low,50000,20,1.0,0.9392971,0.9686985
3514,No Empirical,Pitman,Very High,Low,50000,20,1.0,0.9230769,0.96
3515,No Empirical,Pitman,Very High,High,50000,20,0.9975669,0.8249497,0.9030837
3516,No Empirical,Pitman,Medium,High,50000,20,0.9973958,0.7864476,0.8794489
3517,No Empirical,Pitman,Low,Low,50000,20,0.9836066,0.952381,0.9677419
3518,No Empirical,Pitman,Medium,Low,50000,20,1.0,0.9292929,0.9633508
3519,No Empirical,Pitman,Low,High,50000,20,1.0,0.7666667,0.8679245
3520,No Empirical,uniform,Medium,High,50000,0,0.9919786,0.761807,0.8617886
3521,No Empirical,uniform,Low,Low,50000,0,0.4109589,0.952381,0.5741627
3522,No Empirical,uniform,Very High,Low,50000,0,1.0,0.921762,0.9592884
3523,No Empirical,uniform,High,High,50000,0,1.0,0.7394085,0.8501838
3524,No Empirical,uniform,Very High,High,50000,0,1.0,0.8054997,0.8922734
3525,No Empirical,uniform,Low,High,50000,0,0.5217391,0.8,0.6315789
3526,No Empirical,uniform,High,Low,50000,0,1.0,0.942492,0.9703947
3527,No Empirical,uniform,Medium,Low,50000,0,1.0,0.9333333,0.9655172
3528,No Empirical,uniform,Low,High,50000,2,0.4615385,0.8,0.5853659
3529,No Empirical,uniform,Very High,Low,50000,2,1.0,0.9230769,0.96
3530,No Empirical,uniform,Medium,High,50000,2,0.984127,0.7638604,0.8601156
3531,No Empirical,uniform,Low,Low,50000,2,0.4225352,0.952381,0.5853659
3532,No Empirical,uniform,High,Low,50000,2,1.0,0.9408946,0.9695473
3533,No Empirical,uniform,Medium,Low,50000,2,1.0,0.9292929,0.9633508
3534,No Empirical,uniform,Very High,High,50000,2,1.0,0.8034876,0.8910376
3535,No Empirical,uniform,High,High,50000,2,1.0,0.7458034,0.8543956
3536,No Empirical,uniform,High,High,50000,3,1.0,0.7410072,0.8512397
3537,No Empirical,uniform,Low,Low,50000,3,0.4137931,0.952381,0.5769231
3538,No Empirical,uniform,Medium,High,50000,3,0.989418,0.7679671,0.8647399
3539,No Empirical,uniform,Low,High,50000,3,0.4660194,0.8,0.5889571
3540,No Empirical,uniform,Very High,Low,50000,3,1.0,0.9230769,0.96
3541,No Empirical,uniform,High,Low,50000,3,1.0,0.9376997,0.9678483
3542,No Empirical,uniform,Very High,High,50000,3,1.0,0.8081824,0.8939169
3543,No Empirical,uniform,Medium,Low,50000,3,1.0,0.9292929,0.9633508
3544,No Empirical,uniform,Medium,Low,50000,4,1.0,0.9252525,0.9611752
3545,No Empirical,uniform,Low,Low,50000,4,0.4,0.952381,0.5633803
3546,No Empirical,uniform,High,Low,50000,4,1.0,0.9408946,0.9695473
3547,No Empirical,uniform,Medium,High,50000,4,0.9748744,0.7967146,0.8768362
3548,No Empirical,uniform,High,High,50000,4,0.9967949,0.7458034,0.8532236
3549,No Empirical,uniform,Very High,Low,50000,4,1.0,0.9230769,0.96
3550,No Empirical,uniform,Low,High,50000,4,0.4324324,0.8,0.5614035
3551,No Empirical,uniform,Very High,High,50000,4,1.0,0.8081824,0.8939169
3552,No Empirical,uniform,Medium,High,50000,5,0.9867725,0.7659138,0.8624277
3553,No Empirical,uniform,Very High,High,50000,5,1.0,0.8101945,0.8951464
3554,No Empirical,uniform,High,High,50000,5,1.0,0.7402078,0.850712
3555,No Empirical,uniform,Very High,Low,50000,5,1.0,0.921762,0.9592884
3556,No Empirical,uniform,Low,Low,50000,5,0.4081633,0.952381,0.5714286
3557,No Empirical,uniform,Medium,Low,50000,5,1.0,0.9292929,0.9633508
3558,No Empirical,uniform,High,Low,50000,5,1.0,0.9392971,0.9686985
3559,No Empirical,uniform,Low,High,50000,5,0.4363636,0.8,0.5647059
3560,No Empirical,uniform,Medium,Low,50000,6,1.0,0.9232323,0.960084
3561,No Empirical,uniform,Very High,High,50000,6,1.0,0.7793427,0.8759894
3562,No Empirical,uniform,High,Low,50000,6,1.0,0.9408946,0.9695473
3563,No Empirical,uniform,Very High,Low,50000,6,1.0,0.921762,0.9592884
3564,No Empirical,uniform,Medium,High,50000,6,0.9893048,0.7597536,0.8594657
3565,No Empirical,uniform,Low,High,50000,6,0.4485981,0.8,0.5748503
3566,No Empirical,uniform,Low,Low,50000,6,0.4225352,0.952381,0.5853659
3567,No Empirical,uniform,High,High,50000,6,1.0,0.7370104,0.8485964
3568,No Empirical,uniform,Medium,Low,50000,7,1.0,0.9292929,0.9633508
3569,No Empirical,uniform,Medium,High,50000,7,0.9820972,0.788501,0.8747153
3570,No Empirical,uniform,High,Low,50000,7,1.0,0.9392971,0.9686985
3571,No Empirical,uniform,Very High,High,50000,7,1.0,0.8008048,0.8893855
3572,No Empirical,uniform,Low,High,50000,7,0.4528302,0.8,0.5783133
3573,No Empirical,uniform,Very High,Low,50000,7,1.0,0.9237344,0.9603554
3574,No Empirical,uniform,High,High,50000,7,0.9967742,0.7410072,0.8500688
3575,No Empirical,uniform,Low,Low,50000,7,0.4109589,0.952381,0.5741627
3576,No Empirical,uniform,Very High,High,50000,8,1.0,0.8128773,0.8967814
3577,No Empirical,uniform,Medium,Low,50000,8,0.9956427,0.9232323,0.9580713
3578,No Empirical,uniform,High,Low,50000,8,1.0,0.942492,0.9703947
3579,No Empirical,uniform,Medium,High,50000,8,0.9867725,0.7659138,0.8624277
3580,No Empirical,uniform,Low,High,50000,8,0.440367,0.8,0.5680473
3581,No Empirical,uniform,Very High,Low,50000,8,1.0,0.921762,0.9592884
3582,No Empirical,uniform,Low,Low,50000,8,0.4285714,0.952381,0.591133
3583,No Empirical,uniform,High,High,50000,8,1.0,0.745004,0.8538708
3584,No Empirical,uniform,High,High,50000,9,0.9968051,0.7482014,0.8547945
3585,No Empirical,uniform,Medium,High,50000,9,0.9867725,0.7659138,0.8624277
3586,No Empirical,uniform,Medium,Low,50000,9,1.0,0.9252525,0.9611752
3587,No Empirical,uniform,Low,High,50000,9,0.4173913,0.8,0.5485714
3588,No Empirical,uniform,Low,Low,50000,9,0.4255319,0.952381,0.5882353
3589,No Empirical,uniform,High,Low,50000,9,1.0,0.9408946,0.9695473
3590,No Empirical,uniform,Very High,Low,50000,9,1.0,0.9243918,0.9607106
3591,No Empirical,uniform,Very High,High,50000,9,1.0,0.804829,0.8918618
3592,No Empirical,uniform,Medium,Low,50000,10,1.0,0.9252525,0.9611752
3593,No Empirical,uniform,Medium,High,50000,10,0.9902913,0.8377823,0.9076752
3594,No Empirical,uniform,Very High,High,50000,10,1.0,0.8054997,0.8922734
3595,No Empirical,uniform,High,High,50000,10,0.9967427,0.7338129,0.8453039
3596,No Empirical,uniform,Very High,Low,50000,10,1.0,0.921762,0.9592884
3597,No Empirical,uniform,High,Low,50000,10,1.0,0.9384984,0.9682736
3598,No Empirical,uniform,Low,High,50000,10,0.4414414,0.8166667,0.5730994
3599,No Empirical,uniform,Low,Low,50000,10,0.4195804,0.952381,0.5825243
3600,No Empirical,uniform,Medium,High,50000,11,0.984127,0.7638604,0.8601156
3601,No Empirical,uniform,Medium,Low,50000,11,1.0,0.9252525,0.9611752
3602,No Empirical,uniform,Very High,Low,50000,11,1.0,0.9230769,0.96
3603,No Empirical,uniform,Low,Low,50000,11,0.4137931,0.952381,0.5769231
3604,No Empirical,uniform,Very High,High,50000,11,1.0,0.8108652,0.8955556
3605,No Empirical,uniform,Low,High,50000,11,0.4444444,0.8,0.5714286
3606,No Empirical,uniform,High,Low,50000,11,1.0,0.9408946,0.9695473
3607,No Empirical,uniform,High,High,50000,11,0.9967811,0.7426059,0.8511223
3608,No Empirical,uniform,Very High,High,50000,12,1.0,0.8061704,0.8926847
3609,No Empirical,uniform,High,High,50000,12,1.0,0.7458034,0.8543956
3610,No Empirical,uniform,Very High,Low,50000,12,1.0,0.9230769,0.96
3611,No Empirical,uniform,Medium,High,50000,12,0.9866667,0.7597536,0.8584687
3612,No Empirical,uniform,High,Low,50000,12,1.0,0.9408946,0.9695473
3613,No Empirical,uniform,Low,High,50000,12,0.440367,0.8,0.5680473
3614,No Empirical,uniform,Low,Low,50000,12,0.4081633,0.952381,0.5714286
3615,No Empirical,uniform,Medium,Low,50000,12,1.0,0.9191919,0.9578947
3616,No Empirical,uniform,High,Low,50000,13,1.0,0.9384984,0.9682736
3617,No Empirical,uniform,Low,Low,50000,13,0.4255319,0.952381,0.5882353
3618,No Empirical,uniform,Medium,High,50000,13,0.9893617,0.7638604,0.8621089
3619,No Empirical,uniform,Medium,Low,50000,13,0.9978308,0.9292929,0.9623431
3620,No Empirical,uniform,High,High,50000,13,1.0,0.7593925,0.863244
3621,No Empirical,uniform,Very High,High,50000,13,1.0,0.8021462,0.8902121
3622,No Empirical,uniform,Low,High,50000,13,0.4660194,0.8,0.5889571
3623,No Empirical,uniform,Very High,Low,50000,13,1.0,0.9230769,0.96
3624,No Empirical,uniform,Low,High,50000,14,0.4528302,0.8,0.5783133
3625,No Empirical,uniform,Medium,High,50000,14,0.9897698,0.7946612,0.881549
3626,No Empirical,uniform,High,Low,50000,14,1.0,0.9408946,0.9695473
3627,No Empirical,uniform,Very High,High,50000,14,1.0,0.804829,0.8918618
3628,No Empirical,uniform,Low,Low,50000,14,0.4166667,0.952381,0.5797101
3629,No Empirical,uniform,Very High,Low,50000,14,1.0,0.9230769,0.96
3630,No Empirical,uniform,High,High,50000,14,0.9968586,0.7609912,0.8631006
3631,No Empirical,uniform,Medium,Low,50000,14,1.0,0.9292929,0.9633508
3632,No Empirical,uniform,High,Low,50000,15,1.0,0.9408946,0.9695473
3633,No Empirical,uniform,Medium,High,50000,15,0.9893048,0.7597536,0.8594657
3634,No Empirical,uniform,Medium,Low,50000,15,1.0,0.9191919,0.9578947
3635,No Empirical,uniform,High,High,50000,15,1.0,0.7434053,0.8528198
3636,No Empirical,uniform,Very High,High,50000,15,1.0,0.7820255,0.8776816
3637,No Empirical,uniform,Low,Low,50000,15,0.4109589,0.952381,0.5741627
3638,No Empirical,uniform,Very High,Low,50000,15,1.0,0.9230769,0.96
3639,No Empirical,uniform,Low,High,50000,15,0.4622642,0.8166667,0.5903614
3640,No Empirical,uniform,Very High,High,50000,16,1.0,0.806841,0.8930958
3641,No Empirical,uniform,Low,High,50000,16,0.4375,0.8166667,0.5697674
3642,No Empirical,uniform,Medium,Low,50000,16,1.0,0.9292929,0.9633508
3643,No Empirical,uniform,High,High,50000,16,1.0,0.7442046,0.8533456
3644,No Empirical,uniform,Low,Low,50000,16,0.4285714,0.952381,0.591133
3645,No Empirical,uniform,High,Low,50000,16,1.0,0.9432907,0.9708179
3646,No Empirical,uniform,Medium,High,50000,16,0.992,0.7638604,0.863109
3647,No Empirical,uniform,Very High,Low,50000,16,1.0,0.9237344,0.9603554
3648,No Empirical,uniform,High,Low,50000,17,1.0,0.9408946,0.9695473
3649,No Empirical,uniform,Low,Low,50000,17,0.4347826,0.952381,0.5970149
3650,No Empirical,uniform,High,High,50000,17,1.0,0.7434053,0.8528198
3651,No Empirical,uniform,Very High,High,50000,17,1.0,0.8061704,0.8926847
3652,No Empirical,uniform,Medium,High,50000,17,0.9772727,0.7946612,0.8765572
3653,No Empirical,uniform,Medium,Low,50000,17,1.0,0.9292929,0.9633508
3654,No Empirical,uniform,Low,High,50000,17,0.4363636,0.8,0.5647059
3655,No Empirical,uniform,Very High,Low,50000,17,1.0,0.921762,0.9592884
3656,No Empirical,uniform,Medium,High,50000,18,0.9895833,0.7802875,0.8725603
3657,No Empirical,uniform,High,Low,50000,18,1.0,0.9408946,0.9695473
3658,No Empirical,uniform,Low,High,50000,18,0.4444444,0.8,0.5714286
3659,No Empirical,uniform,Low,Low,50000,18,0.4054054,0.952381,0.5687204
3660,No Empirical,uniform,Very High,High,50000,18,1.0,0.8095238,0.8947368
3661,No Empirical,uniform,Medium,Low,50000,18,1.0,0.9252525,0.9611752
3662,No Empirical,uniform,Very High,Low,50000,18,1.0,0.921762,0.9592884
3663,No Empirical,uniform,High,High,50000,18,1.0,0.736211,0.8480663
3664,No Empirical,uniform,Medium,High,50000,19,0.9848866,0.8028747,0.8846154
3665,No Empirical,uniform,Medium,Low,50000,19,1.0,0.9232323,0.960084
3666,No Empirical,uniform,Very High,High,50000,19,1.0,0.8101945,0.8951464
3667,No Empirical,uniform,Very High,Low,50000,19,1.0,0.9230769,0.96
3668,No Empirical,uniform,Low,Low,50000,19,0.4109589,0.952381,0.5741627
3669,No Empirical,uniform,High,Low,50000,19,1.0,0.9384984,0.9682736
3670,No Empirical,uniform,High,High,50000,19,1.0,0.7186251,0.8362791
3671,No Empirical,uniform,Low,High,50000,19,0.4324324,0.8,0.5614035
3672,No Empirical,uniform,Medium,Low,50000,20,1.0,0.9191919,0.9578947
3673,No Empirical,uniform,Medium,High,50000,20,0.9897436,0.7926078,0.8802737
3674,No Empirical,uniform,Very High,Low,50000,20,1.0,0.9237344,0.9603554
3675,No Empirical,uniform,Very High,High,50000,20,1.0,0.804829,0.8918618
3676,No Empirical,uniform,High,Low,50000,20,1.0,0.9408946,0.9695473
3677,No Empirical,uniform,Low,Low,50000,20,0.3947368,0.952381,0.5581395
3678,No Empirical,uniform,High,High,50000,20,0.9967949,0.7458034,0.8532236
3679,No Empirical,uniform,Low,High,50000,20,0.4363636,0.8,0.5647059
3680,No Empirical,Bounded NBD,Low,High,50000,0,1.0,0.7833333,0.8785047
3681,No Empirical,Bounded NBD,High,Low,50000,0,1.0,0.9408946,0.9695473
3682,No Empirical,Bounded NBD,Medium,Low,50000,0,1.0,0.9252525,0.9611752
3683,No Empirical,Bounded NBD,Very High,High,50000,0,0.997619,0.8430584,0.9138495
3684,No Empirical,Bounded NBD,Very High,Low,50000,0,1.0,0.9230769,0.96
3685,No Empirical,Bounded NBD,Medium,High,50000,0,0.9850746,0.8131417,0.8908886
3686,No Empirical,Bounded NBD,High,High,50000,0,0.9978992,0.7593925,0.8624603
3687,No Empirical,Bounded NBD,Low,Low,50000,0,0.9836066,0.952381,0.9677419
3688,No Empirical,Bounded NBD,High,High,50000,2,0.9958377,0.764988,0.8652803
3689,No Empirical,Bounded NBD,Low,High,50000,2,1.0,0.7666667,0.8679245
3690,No Empirical,Bounded NBD,Medium,High,50000,2,0.9918033,0.7453799,0.8511137
3691,No Empirical,Bounded NBD,Low,Low,50000,2,0.9677419,0.952381,0.96
3692,No Empirical,Bounded NBD,Very High,High,50000,2,0.9975845,0.8309859,0.9066959
3693,No Empirical,Bounded NBD,Very High,Low,50000,2,1.0,0.921762,0.9592884
3694,No Empirical,Bounded NBD,Medium,Low,50000,2,1.0,0.9292929,0.9633508
3695,No Empirical,Bounded NBD,High,Low,50000,2,1.0,0.9408946,0.9695473
3696,No Empirical,Bounded NBD,Low,Low,50000,3,0.9677419,0.952381,0.96
3697,No Empirical,Bounded NBD,Low,High,50000,3,1.0,0.7833333,0.8785047
3698,No Empirical,Bounded NBD,High,High,50000,3,1.0,0.7601918,0.8637602
3699,No Empirical,Bounded NBD,Very High,Low,50000,3,1.0,0.921762,0.9592884
3700,No Empirical,Bounded NBD,Medium,High,50000,3,0.9876543,0.8213552,0.896861
3701,No Empirical,Bounded NBD,High,Low,50000,3,1.0,0.936901,0.9674227
3702,No Empirical,Bounded NBD,Medium,Low,50000,3,1.0,0.9292929,0.9633508
3703,No Empirical,Bounded NBD,Very High,High,50000,3,0.9975884,0.8323273,0.9074954
3704,No Empirical,Bounded NBD,Low,High,50000,4,1.0,0.7666667,0.8679245
